"publication","year","total.locations","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book",1989,5973,"Memphis, TN",19,0.318098108153357,36
"Bob Damron's Address Book",1989,5973,"Mendocino, CA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Mercer, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Meridian, MS",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Meridien, CT",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Merrillville, IN",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Merritt Parkway, CT",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Mesa, AZ",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Miami Beach, FL",17,0.284614096768793,38
"Bob Damron's Address Book",1989,5973,"Miami, FL",51,0.853842290306379,19
"Bob Damron's Address Book",1989,5973,"Michigan City, IN",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Middletown, NY",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Midland, TX",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Midway City, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Milford, CT",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Milford, MA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Milford, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Milton, MA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Milwaukee, WI",37,0.619454210614432,23
"Bob Damron's Address Book",1989,5973,"Mine Hill, NJ",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Mineral Point, WI",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Minneapolis, MN",40,0.669680227691277,22
"Bob Damron's Address Book",1989,5973,"Mishawaka, IN",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Mission Viejo, CA",8,0.133936045538255,47
"Bob Damron's Address Book",1989,5973,"Missoula, MT",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Moberly, MO",6,0.100452034153692,49
"Bob Damron's Address Book",1989,5973,"Mobile, AL",9,0.150678051230537,46
"Bob Damron's Address Book",1989,5973,"Mocksville, NC",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Modesto, CA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Monahans, TX",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Monee, IL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Monroe City, IN",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Monroe, LA",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Monroe, OH",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Monroeville, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Montara, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Montclair, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Monte Rio, CA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Montebello, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Monterey, CA",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Montgomery, AL",9,0.150678051230537,46
"Bob Damron's Address Book",1989,5973,"Montgomeryville, PA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Moorhead, MN",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Morehead, NC",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Morgan, AR",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Morgantown, WV",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Morro Bay, CA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Morton, MS",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Moscow, ID",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Mount Pleasant, MI",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Mount Vernon, TX",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Mountain View, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Mt. Vernon, WA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Muncie, IN",6,0.100452034153692,49
"Bob Damron's Address Book",1989,5973,"Murpheesboro, TN",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Muscatine, IA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Muskegon, MI",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Myrtle Beach, SC",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Mystic, CT",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"N. Charleston, SC",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"N. Hollywood, CA",15,0.251130085384229,40
"Bob Damron's Address Book",1989,5973,"Nacogdoches, TX",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Nantucket, MA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Napa, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Naples, FL",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Nashua, NH",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Nashville, IL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Nashville, TN",21,0.351582119537921,34
"Bob Damron's Address Book",1989,5973,"Natchez, MS",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Natrona Heights, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Neptune, NJ",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Nevada City, CA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Nevis, MN",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"New Bedford, MA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"New Britain, CT",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"New Castle, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"New Haven, CT",11,0.184162062615101,44
"Bob Damron's Address Book",1989,5973,"New Hope, PA",14,0.234388079691947,41
"Bob Damron's Address Book",1989,5973,"New Kensington, PA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"New London, CT",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"New Madrid, MO",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"New Orleans, LA",78,1.30587644399799,6
"Bob Damron's Address Book",1989,5973,"New Port Richey, FL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"New Rochelle, NY",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"New York, NY",177,2.9633350075339,2
"Bob Damron's Address Book",1989,5973,"Newark, NJ",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Newark, OH",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Newport, KY",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Newport, OR",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Newport, RI",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Niles, OH",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Norfolk, NE",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Norfolk, VA",19,0.318098108153357,36
"Bob Damron's Address Book",1989,5973,"Normal, IL",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Norman, OK",6,0.100452034153692,49
"Bob Damron's Address Book",1989,5973,"North Bellmore, L.I., NY",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"North Bend, OR",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"North Conway, NH",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"North Hampton, MA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"North Haven, CT",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"North Miami Beach, FL",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"North Salem, NY",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Northumberland, PA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Norton, KS",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Nyack, NY",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Oak Ridge, NJ",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Oakland, CA",16,0.267872091076511,39
"Bob Damron's Address Book",1989,5973,"Oceanside, CA",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Odessa, TX",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Ogden, UT",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Ogunquit, ME",11,0.184162062615101,44
"Bob Damron's Address Book",1989,5973,"Oklahoma City, OK",30,0.502260170768458,26
"Bob Damron's Address Book",1989,5973,"Old Orchard Beach, ME",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Olympia, WA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Omaha, NE",20,0.334840113845639,35
"Bob Damron's Address Book",1989,5973,"Ontario, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Orange, NJ",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Orlando, FL",25,0.418550142307048,30
"Bob Damron's Address Book",1989,5973,"Ormond Beach, FL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Osborne, KS",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Oshkosh, WI",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Ottawa, IL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Ottumwa, IA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Overland Park, KS",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Owensboro, KY",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Oxford, MA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Oxford, MS",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Oxford, OH",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Oxnard, CA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Ozark, AR",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Paducah, KY",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Palatine, IL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Palm Springs, CA",36,0.60271220492215,24
"Bob Damron's Address Book",1989,5973,"Palo Alto, CA",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Panama City, FL",9,0.150678051230537,46
"Bob Damron's Address Book",1989,5973,"Paramus, NJ",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Parkersburg, WV",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Parma Hts., OH",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Parsons, KS",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pasadena, CA",9,0.150678051230537,46
"Bob Damron's Address Book",1989,5973,"Pascagoula, MS",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Pasco, WA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Paulsboro, NJ",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pembroke Park, FL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pence, WI",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pendel, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pensacola, FL",16,0.267872091076511,39
"Bob Damron's Address Book",1989,5973,"Peoria, IL",12,0.200904068307383,43
"Bob Damron's Address Book",1989,5973,"Perth Amboy, NJ",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Petersburg, VA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Petoskey, MI",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Philadelphia, PA",53,0.887326301690943,17
"Bob Damron's Address Book",1989,5973,"Philipsburg, PA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Phoenix, AZ",54,0.904068307383225,16
"Bob Damron's Address Book",1989,5973,"Pierre, SD",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pine Grove, PA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Pinellis Park, FL",13,0.217646073999665,42
"Bob Damron's Address Book",1989,5973,"Piqua, OH",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Pismo Beach, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pittsburgh, PA",24,0.401808136614766,31
"Bob Damron's Address Book",1989,5973,"Pittsfield, MA",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Plainfield, NJ",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Plainwell, MI",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Plattsburg, NY",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pocatello, ID",6,0.100452034153692,49
"Bob Damron's Address Book",1989,5973,"Pocono Mts., PA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Pomeroy, WA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pomfret, CT",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pomona, CA",9,0.150678051230537,46
"Bob Damron's Address Book",1989,5973,"Ponce, PR",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pontiac, MI",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Port Chester, NY",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Port Huron, MI",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Port Orford, OR",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Port Salerno, FL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Portland, ME",10,0.167420056922819,45
"Bob Damron's Address Book",1989,5973,"Portland, OR",42,0.703164239075841,21
"Bob Damron's Address Book",1989,5973,"Portsmouth, NH",6,0.100452034153692,49
"Bob Damron's Address Book",1989,5973,"Pottstown, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Pottsville, PA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Poughkeepsie, NY",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Pownal, VT",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Prairie Creek, AR",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Prattville, AL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Prestonburg, KY",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Princeton, NJ",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Providence, RI",25,0.418550142307048,30
"Bob Damron's Address Book",1989,5973,"Provincetown, MA",113,1.89184664322786,4
"Bob Damron's Address Book",1989,5973,"Provo, UT",6,0.100452034153692,49
"Bob Damron's Address Book",1989,5973,"Pueblo, CO",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Pullman, WA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Punta Gorda, FL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Quakerstown, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Quincy, IL",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Racine, WI",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Radcliff, KY",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Radium Springs, NM",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Rahway, NJ",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Raleigh, NC",11,0.184162062615101,44
"Bob Damron's Address Book",1989,5973,"Rancho Mirage, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Randolph, MA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Raonoke Rapids, NC",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Rapid City, SD",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Rawlins, WY",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Reading, PA",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Red Bluff, CA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Redding, CA",6,0.100452034153692,49
"Bob Damron's Address Book",1989,5973,"Redondo Beach, CA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Redwood City, CA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Rehoboth Beach, DE",12,0.200904068307383,43
"Bob Damron's Address Book",1989,5973,"Reno, NV",20,0.334840113845639,35
"Bob Damron's Address Book",1989,5973,"Reseda, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Richmond, IN",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Richmond, VA",15,0.251130085384229,40
"Bob Damron's Address Book",1989,5973,"River Ridge, NJ",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Riverside, CA",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Roanoke, VA",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Rochester, MI",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Rochester, MN",6,0.100452034153692,49
"Bob Damron's Address Book",1989,5973,"Rochester, NY",24,0.401808136614766,31
"Bob Damron's Address Book",1989,5973,"Rochester, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Rock Island, IL",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Rock Springs, WY",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Rockbridge, OH",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Rockford, IL",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Rockville, MD",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Rogers, AR",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Rogersville, TN",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Ronan, MT",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Roseburg, OR",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Roselle, IL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Roselle, NJ",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Russellville, AR",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Russian River, CA",20,0.334840113845639,35
"Bob Damron's Address Book",1989,5973,"Ruston, LA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Rutland, VT",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Sacramento, CA",27,0.452034153691612,28
"Bob Damron's Address Book",1989,5973,"Saginaw, MI",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Salem, NH",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Salem, OR",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Salina, KS",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Salinas, CA",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Salisbury, MD",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Salisbury, NC",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Salt Lake City, UT",28,0.468776159383894,27
"Bob Damron's Address Book",1989,5973,"San Angelo, TX",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"San Antonio, TX",30,0.502260170768458,26
"Bob Damron's Address Book",1989,5973,"San Bernardino, CA",6,0.100452034153692,49
"Bob Damron's Address Book",1989,5973,"San Clemente, CA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"San Diego, CA",90,1.50678051230537,5
"Bob Damron's Address Book",1989,5973,"San Francisco, CA",207,3.46559517830236,1
"Bob Damron's Address Book",1989,5973,"San German, PR",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"San Jose, CA",19,0.318098108153357,36
"Bob Damron's Address Book",1989,5973,"San Juan, PR",28,0.468776159383894,27
"Bob Damron's Address Book",1989,5973,"San Leandro, CA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"San Luis Obispo, CA",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"San Marcos, TX",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"San Mateo, CA",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"San Rafael, CA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Sand Point, ID",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Sandusky, OH",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Sandwich, MA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Sandy Hook, NJ",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Santa Ana, CA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Santa Barbara, CA",16,0.267872091076511,39
"Bob Damron's Address Book",1989,5973,"Santa Clara, CA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Santa Cruz, CA",12,0.200904068307383,43
"Bob Damron's Address Book",1989,5973,"Santa Fe, NM",9,0.150678051230537,46
"Bob Damron's Address Book",1989,5973,"Santa Maria, CA",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Santa Monica, CA",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Santa Rosa, CA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Santurce, PR",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Sarasota, FL",11,0.184162062615101,44
"Bob Damron's Address Book",1989,5973,"Saugatuck, MI",8,0.133936045538255,47
"Bob Damron's Address Book",1989,5973,"Sausalito, CA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Savannah, GA",5,0.0837100284614097,50
"Bob Damron's Address Book",1989,5973,"Sayville, L.I., NY",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Schenectady, NY",6,0.100452034153692,49
"Bob Damron's Address Book",1989,5973,"Schenley, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Schiller Park, IL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Scottsdale, AZ",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Scranton, PA",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Seaside Heights, NJ",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Seaside, OR",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Seattle, WA",60,1.00452034153692,14
"Bob Damron's Address Book",1989,5973,"Seaview, WA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Sedona, AZ",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Selingsgrove, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Selma, AL",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Shamokin Dam, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Shawnee, OK",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Sheboygan, WI",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Sherman Oaks, CA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Silver Springs, MD",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Sioux City, IA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Sioux Falls, SD",4,0.0669680227691277,51
"Bob Damron's Address Book",1989,5973,"Slidell, LA",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Smithfield, RI",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Smithtown, L.I., NY",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Somerville, MA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"South Bend, IN",9,0.150678051230537,46
"Bob Damron's Address Book",1989,5973,"South China, ME",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"South Farmingdale, NY",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"South Laguna, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"South Lake Tahoe, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"South Padre Island, TX",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"South Pasadena, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Southfield, MI",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Southhampton, NY",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Spanish Fork Canyon, UT",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Spartanburg, SC",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Spokane, WA",15,0.251130085384229,40
"Bob Damron's Address Book",1989,5973,"Springfield, IL",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Springfield, MA",9,0.150678051230537,46
"Bob Damron's Address Book",1989,5973,"Springfield, MO",7,0.117194039845974,48
"Bob Damron's Address Book",1989,5973,"Springfield, OH",10,0.167420056922819,45
"Bob Damron's Address Book",1989,5973,"Springfield, VT",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"St. Joseph, MO",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"St. Louis, MO",42,0.703164239075841,21
"Bob Damron's Address Book",1989,5973,"St. Paul, MN",8,0.133936045538255,47
"Bob Damron's Address Book",1989,5973,"St. Petersburg Beach, FL",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"St. Petersburg, FL",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Stamford, CT",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"State College, PA",8,0.133936045538255,47
"Bob Damron's Address Book",1989,5973,"Stockbridge, MA",3,0.0502260170768458,52
"Bob Damron's Address Book",1989,5973,"Stockton, CA",8,0.133936045538255,47
"Bob Damron's Address Book",1989,5973,"Stowe, VT",2,0.0334840113845639,53
"Bob Damron's Address Book",1989,5973,"Strasburg, OH",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Studio City, CA",13,0.217646073999665,42
"Bob Damron's Address Book",1989,5973,"Sudbury, MA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Summersville, WV",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Sunbury, PA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Sunset Beach, CA",1,0.0167420056922819,54
"Bob Damron's Address Book",1989,5973,"Superior, WI",3,0.0502260170768458,52
